influencer_name,category,followers,posts,avg_likes,avg_comments,engagement_rate,country,influence_score,rank,username,Channel Info
Influencer_1355,Gaming,1000000,2000.0,83200.0,3000000.0,7.37,Germany,100.0,500.5,user_1355,Unknown
Influencer_1356,Fitness,1000000,2000.0,83200.0,8000000.0,5.7,Germany,100.0,500.5,user_1356,Unknown
Influencer_1357,Travel,7000000,2000.0,83200.0,1000000.0,14.33,USA,100.0,500.5,user_1357,Unknown
Influencer_1358,Fashion,6000000,2000.0,83200.0,1000000.0,6.62,USA,100.0,500.5,user_1358,Unknown
Influencer_1359,Fitness,2000000,2000.0,83200.0,3000000.0,9.59,UK,100.0,500.5,user_1359,Unknown
Influencer_1360,Tech,3000000,2000.0,83200.0,2000000.0,13.35,South Korea,100.0,500.5,user_1360,Unknown
Influencer_1361,Travel,7000000,2000.0,83200.0,2000000.0,6.7,India,100.0,500.5,user_1361,Unknown
Influencer_1362,Travel,487000,2000.0,83200.0,7000000.0,12.05,France,100.0,500.5,user_1362,Unknown
Influencer_1363,Fashion,3000000,2000.0,83200.0,7000000.0,6.98,Germany,100.0,500.5,user_1363,Unknown
Influencer_1364,Tech,8000000,2000.0,83200.0,3000000.0,9.95,France,100.0,500.5,user_1364,Unknown
Influencer_1365,Tech,8000000,2000.0,83200.0,629000.0,12.47,India,100.0,500.5,user_1365,Unknown
Influencer_1366,Fitness,6000000,2000.0,83200.0,603000.0,7.77,USA,100.0,500.5,user_1366,Unknown
Influencer_1367,Music,5000000,2000.0,83200.0,1000000.0,3.91,Germany,100.0,500.5,user_1367,Unknown
Influencer_1368,Beauty,7000000,2000.0,83200.0,8000000.0,12.0,India,100.0,500.5,user_1368,Unknown
Influencer_1369,Fitness,1000000,2000.0,83200.0,1000000.0,13.81,UK,100.0,500.5,user_1369,Unknown
Influencer_1370,Tech,3000000,2000.0,83200.0,9000000.0,9.02,Italy,100.0,500.5,user_1370,Unknown
Influencer_1371,Fashion,4000000,2000.0,83200.0,8000000.0,9.23,Japan,100.0,500.5,user_1371,Unknown
Influencer_1372,Gaming,1000000,2000.0,83200.0,9000000.0,7.49,USA,100.0,500.5,user_1372,Unknown
Influencer_1373,Travel,3000000,2000.0,83200.0,8000000.0,13.2,Italy,100.0,500.5,user_1373,Unknown
Influencer_1374,Music,9000000,2000.0,83200.0,9000000.0,6.96,India,100.0,500.5,user_1374,Unknown
Influencer_1375,Beauty,8000000,2000.0,83200.0,7000000.0,4.87,Japan,100.0,500.5,user_1375,Unknown
Influencer_1376,Tech,2000000,2000.0,83200.0,5000000.0,2.56,Brazil,100.0,500.5,user_1376,Unknown
Influencer_1377,Music,8000000,2000.0,83200.0,1000000.0,3.28,France,100.0,500.5,user_1377,Unknown
Influencer_1378,Music,3000000,2000.0,83200.0,2000000.0,11.18,France,100.0,500.5,user_1378,Unknown
Influencer_1379,Music,1000000,2000.0,83200.0,29000.0,13.11,Italy,100.0,500.5,user_1379,Unknown
Influencer_1380,Travel,2000000,2000.0,83200.0,6000000.0,12.2,Brazil,100.0,500.5,user_1380,Unknown
Influencer_1381,Tech,2000000,2000.0,83200.0,3000000.0,12.02,Italy,100.0,500.5,user_1381,Unknown
Influencer_1382,Fitness,689000,2000.0,83200.0,2000000.0,10.35,Italy,100.0,500.5,user_1382,Unknown
Influencer_1383,Gaming,3000000,2000.0,83200.0,1000000.0,11.44,Japan,100.0,500.5,user_1383,Unknown
Influencer_1384,Gaming,4000000,2000.0,83200.0,3000000.0,10.21,France,100.0,500.5,user_1384,Unknown
Influencer_1385,Music,3000000,2000.0,83200.0,7000000.0,7.58,Germany,100.0,500.5,user_1385,Unknown
Influencer_1386,Music,4000000,2000.0,83200.0,8000000.0,10.46,Brazil,100.0,500.5,user_1386,Unknown
Influencer_1387,Fitness,104000,2000.0,83200.0,5000000.0,5.88,USA,100.0,500.5,user_1387,Unknown
Influencer_1388,Music,2000000,2000.0,83200.0,7000000.0,10.88,Brazil,100.0,500.5,user_1388,Unknown
Influencer_1389,Fitness,8000000,2000.0,83200.0,8000000.0,7.35,UK,100.0,500.5,user_1389,Unknown
Influencer_1390,Tech,1000000,2000.0,83200.0,7000000.0,7.52,France,100.0,500.5,user_1390,Unknown
Influencer_1391,Beauty,443000,2000.0,83200.0,6000000.0,10.64,Germany,100.0,500.5,user_1391,Unknown
Influencer_1392,Tech,5000000,2000.0,83200.0,4000000.0,6.57,UK,100.0,500.5,user_1392,Unknown
Influencer_1393,Music,7000000,2000.0,83200.0,2000000.0,12.04,Italy,100.0,500.5,user_1393,Unknown
Influencer_1394,Gaming,8000000,2000.0,83200.0,3000000.0,9.58,Japan,100.0,500.5,user_1394,Unknown
Influencer_1395,Music,4000000,2000.0,83200.0,7000000.0,8.62,Brazil,100.0,500.5,user_1395,Unknown
Influencer_1396,Fashion,5000000,2000.0,83200.0,3000000.0,8.83,Japan,100.0,500.5,user_1396,Unknown
Influencer_1397,Travel,7000000,2000.0,83200.0,6000000.0,3.96,France,100.0,500.5,user_1397,Unknown
Influencer_1398,Travel,8000000,2000.0,83200.0,1000000.0,12.06,Brazil,100.0,500.5,user_1398,Unknown
Influencer_1399,Gaming,2000000,2000.0,83200.0,5000000.0,13.57,France,100.0,500.5,user_1399,Unknown
Influencer_1400,Fashion,3000000,2000.0,83200.0,5000000.0,13.85,Italy,100.0,500.5,user_1400,Unknown
Influencer_1401,Gaming,7000000,2000.0,83200.0,6000000.0,4.3,South Korea,100.0,500.5,user_1401,Unknown
Influencer_1402,Tech,9000000,2000.0,83200.0,8000000.0,3.82,Japan,100.0,500.5,user_1402,Unknown
Influencer_1403,Music,2000000,2000.0,83200.0,566000.0,7.36,India,100.0,500.5,user_1403,Unknown
Influencer_1404,Tech,658000,2000.0,83200.0,9000000.0,8.03,USA,100.0,500.5,user_1404,Unknown
Influencer_1405,Tech,2000000,2000.0,83200.0,9000000.0,11.01,Germany,100.0,500.5,user_1405,Unknown
Influencer_1406,Music,6000000,2000.0,83200.0,1000000.0,7.47,Brazil,100.0,500.5,user_1406,Unknown
Influencer_1407,Fitness,1000000,2000.0,83200.0,9000000.0,7.01,Italy,100.0,500.5,user_1407,Unknown
Influencer_1408,Travel,7000000,2000.0,83200.0,5000000.0,3.46,Italy,100.0,500.5,user_1408,Unknown
Influencer_1409,Music,688000,2000.0,83200.0,206000.0,1.81,UK,100.0,500.5,user_1409,Unknown
Influencer_1410,Gaming,678000,2000.0,83200.0,3000000.0,8.28,UK,100.0,500.5,user_1410,Unknown
Influencer_1411,Beauty,5000000,2000.0,83200.0,7000000.0,2.2,Japan,100.0,500.5,user_1411,Unknown
Influencer_1412,Fashion,4000000,2000.0,83200.0,6000000.0,6.96,South Korea,100.0,500.5,user_1412,Unknown
Influencer_1413,Beauty,6000000,2000.0,83200.0,3000000.0,1.77,France,100.0,500.5,user_1413,Unknown
Influencer_1414,Tech,4000000,2000.0,83200.0,9000000.0,5.16,Brazil,100.0,500.5,user_1414,Unknown
Influencer_1415,Gaming,8000000,2000.0,83200.0,2000000.0,11.38,Japan,100.0,500.5,user_1415,Unknown
Influencer_1416,Music,7000000,2000.0,83200.0,2000000.0,2.51,Italy,100.0,500.5,user_1416,Unknown
Influencer_1417,Fitness,3000000,2000.0,83200.0,1000000.0,7.01,India,100.0,500.5,user_1417,Unknown
Influencer_1418,Gaming,443000,2000.0,83200.0,6000000.0,1.67,Germany,100.0,500.5,user_1418,Unknown
Influencer_1419,Music,7000000,2000.0,83200.0,9000000.0,6.67,India,100.0,500.5,user_1419,Unknown
Influencer_1420,Gaming,1000000,2000.0,83200.0,5000000.0,11.91,Germany,100.0,500.5,user_1420,Unknown
Influencer_1421,Travel,7000000,2000.0,83200.0,8000000.0,6.0,India,100.0,500.5,user_1421,Unknown
Influencer_1422,Fitness,7000000,2000.0,83200.0,2000000.0,8.41,UK,100.0,500.5,user_1422,Unknown
Influencer_1423,Music,824000,2000.0,83200.0,3000000.0,14.75,USA,100.0,500.5,user_1423,Unknown
Influencer_1424,Gaming,9000000,2000.0,83200.0,1000000.0,13.42,Brazil,100.0,500.5,user_1424,Unknown
Influencer_1425,Gaming,7000000,2000.0,83200.0,6000000.0,12.87,Italy,100.0,500.5,user_1425,Unknown
Influencer_1426,Gaming,6000000,2000.0,83200.0,9000000.0,14.83,South Korea,100.0,500.5,user_1426,Unknown
Influencer_1427,Travel,7000000,2000.0,83200.0,4000000.0,13.24,South Korea,100.0,500.5,user_1427,Unknown
Influencer_1428,Tech,4000000,2000.0,83200.0,8000000.0,10.82,UK,100.0,500.5,user_1428,Unknown
Influencer_1429,Fitness,5000000,2000.0,83200.0,4000000.0,14.6,Italy,100.0,500.5,user_1429,Unknown
Influencer_1430,Gaming,1000000,2000.0,83200.0,5000000.0,10.68,Italy,100.0,500.5,user_1430,Unknown
Influencer_1431,Tech,5000000,2000.0,83200.0,6000000.0,5.43,UK,100.0,500.5,user_1431,Unknown
Influencer_1432,Beauty,533000,2000.0,83200.0,8000000.0,2.69,Brazil,100.0,500.5,user_1432,Unknown
Influencer_1433,Gaming,7000000,2000.0,83200.0,1000000.0,3.67,Germany,100.0,500.5,user_1433,Unknown
Influencer_1434,Fitness,1000000,2000.0,83200.0,4000000.0,2.95,Italy,100.0,500.5,user_1434,Unknown
Influencer_1435,Music,3000000,2000.0,83200.0,6000000.0,7.12,France,100.0,500.5,user_1435,Unknown
Influencer_1436,Fashion,5000000,2000.0,83200.0,1000000.0,1.68,France,100.0,500.5,user_1436,Unknown
Influencer_1437,Gaming,8000000,2000.0,83200.0,2000000.0,14.88,South Korea,100.0,500.5,user_1437,Unknown
Influencer_1438,Music,9000000,2000.0,83200.0,4000000.0,3.31,Brazil,100.0,500.5,user_1438,Unknown
Influencer_1439,Tech,6000000,2000.0,83200.0,3000000.0,11.41,Germany,100.0,500.5,user_1439,Unknown
Influencer_1440,Gaming,9000000,2000.0,83200.0,2000000.0,10.01,UK,100.0,500.5,user_1440,Unknown
Influencer_1441,Tech,4000000,2000.0,83200.0,7000000.0,2.62,UK,100.0,500.5,user_1441,Unknown
Influencer_1442,Beauty,721000,2000.0,83200.0,6000000.0,6.25,Germany,100.0,500.5,user_1442,Unknown
Influencer_1443,Fashion,6000000,2000.0,83200.0,6000000.0,4.27,Italy,100.0,500.5,user_1443,Unknown
Influencer_1444,Tech,515000,2000.0,83200.0,7000000.0,11.33,Italy,100.0,500.5,user_1444,Unknown
Influencer_1445,Gaming,5000000,2000.0,83200.0,1000000.0,10.93,South Korea,100.0,500.5,user_1445,Unknown
Influencer_1446,Fashion,1000000,2000.0,83200.0,7000000.0,6.8,India,100.0,500.5,user_1446,Unknown
Influencer_1447,Beauty,7000000,2000.0,83200.0,6000000.0,3.7,USA,100.0,500.5,user_1447,Unknown
Influencer_1448,Gaming,2000000,2000.0,83200.0,3000000.0,1.21,Italy,100.0,500.5,user_1448,Unknown
Influencer_1449,Tech,4000000,2000.0,83200.0,5000000.0,1.06,India,100.0,500.5,user_1449,Unknown
Influencer_1450,Fitness,9000000,2000.0,83200.0,7000000.0,14.84,South Korea,100.0,500.5,user_1450,Unknown
Influencer_1451,Travel,9000000,2000.0,83200.0,575000.0,0.62,France,100.0,500.5,user_1451,Unknown
Influencer_1452,Tech,422000,2000.0,83200.0,8000000.0,9.92,Germany,100.0,500.5,user_1452,Unknown
Influencer_1453,Travel,5000000,2000.0,83200.0,7000000.0,11.09,Italy,100.0,500.5,user_1453,Unknown
Influencer_1454,Travel,5000000,2000.0,83200.0,5000000.0,12.46,India,100.0,500.5,user_1454,Unknown
Influencer_1455,Fashion,7000000,2000.0,83200.0,3000000.0,1.32,Japan,100.0,500.5,user_1455,Unknown
Influencer_1456,Gaming,1000000,2000.0,83200.0,1000000.0,5.18,Germany,100.0,500.5,user_1456,Unknown
Influencer_1457,Travel,6000000,2000.0,83200.0,2000000.0,7.73,Germany,100.0,500.5,user_1457,Unknown
Influencer_1458,Beauty,6000000,2000.0,83200.0,4000000.0,14.26,UK,100.0,500.5,user_1458,Unknown
Influencer_1459,Tech,6000000,2000.0,83200.0,3000000.0,1.16,Italy,100.0,500.5,user_1459,Unknown
Influencer_1460,Fitness,3000000,2000.0,83200.0,2000000.0,4.22,USA,100.0,500.5,user_1460,Unknown
Influencer_1461,Fashion,1000000,2000.0,83200.0,6000000.0,3.02,France,100.0,500.5,user_1461,Unknown
Influencer_1462,Travel,7000000,2000.0,83200.0,4000000.0,8.1,USA,100.0,500.5,user_1462,Unknown
Influencer_1463,Beauty,1000000,2000.0,83200.0,6000000.0,12.67,USA,100.0,500.5,user_1463,Unknown
Influencer_1464,Fitness,8000000,2000.0,83200.0,4000000.0,8.62,Japan,100.0,500.5,user_1464,Unknown
Influencer_1465,Beauty,2000000,2000.0,83200.0,4000000.0,4.34,USA,100.0,500.5,user_1465,Unknown
Influencer_1466,Travel,6000000,2000.0,83200.0,2000000.0,13.13,France,100.0,500.5,user_1466,Unknown
Influencer_1467,Tech,5000000,2000.0,83200.0,192000.0,5.91,France,100.0,500.5,user_1467,Unknown
Influencer_1468,Gaming,5000000,2000.0,83200.0,3000000.0,4.52,South Korea,100.0,500.5,user_1468,Unknown
Influencer_1469,Gaming,3000000,2000.0,83200.0,9000000.0,0.86,South Korea,100.0,500.5,user_1469,Unknown
Influencer_1470,Fashion,9000000,2000.0,83200.0,5000000.0,10.01,USA,100.0,500.5,user_1470,Unknown
Influencer_1471,Music,8000000,2000.0,83200.0,5000000.0,13.51,France,100.0,500.5,user_1471,Unknown
Influencer_1472,Music,1000000,2000.0,83200.0,6000000.0,10.21,UK,100.0,500.5,user_1472,Unknown
Influencer_1473,Tech,4000000,2000.0,83200.0,9000000.0,9.58,Japan,100.0,500.5,user_1473,Unknown
Influencer_1474,Fashion,8000000,2000.0,83200.0,4000000.0,1.9,UK,100.0,500.5,user_1474,Unknown
Influencer_1475,Travel,161000,2000.0,83200.0,6000000.0,12.32,Italy,100.0,500.5,user_1475,Unknown
Influencer_1476,Beauty,5000000,2000.0,83200.0,6000000.0,1.36,Brazil,100.0,500.5,user_1476,Unknown
Influencer_1477,Travel,208000,2000.0,83200.0,7000000.0,10.96,Italy,100.0,500.5,user_1477,Unknown
Influencer_1478,Beauty,7000000,2000.0,83200.0,4000000.0,12.79,Germany,100.0,500.5,user_1478,Unknown
Influencer_1479,Tech,8000000,2000.0,83200.0,1000000.0,6.75,UK,100.0,500.5,user_1479,Unknown
Influencer_1480,Tech,3000000,2000.0,83200.0,4000000.0,13.76,South Korea,100.0,500.5,user_1480,Unknown
Influencer_1481,Tech,719000,2000.0,83200.0,337000.0,5.61,Japan,100.0,500.5,user_1481,Unknown
Influencer_1482,Gaming,3000000,2000.0,83200.0,3000000.0,9.72,Brazil,100.0,500.5,user_1482,Unknown
Influencer_1483,Fashion,9000000,2000.0,83200.0,9000000.0,5.16,UK,100.0,500.5,user_1483,Unknown
Influencer_1484,Gaming,3000000,2000.0,83200.0,9000000.0,4.74,Japan,100.0,500.5,user_1484,Unknown
Influencer_1485,Travel,5000000,2000.0,83200.0,9000000.0,14.82,USA,100.0,500.5,user_1485,Unknown
Influencer_1486,Music,3000000,2000.0,83200.0,8000000.0,0.51,France,100.0,500.5,user_1486,Unknown
Influencer_1487,Tech,5000000,2000.0,83200.0,7000000.0,0.56,France,100.0,500.5,user_1487,Unknown
Influencer_1488,Fitness,3000000,2000.0,83200.0,6000000.0,7.37,Brazil,100.0,500.5,user_1488,Unknown
Influencer_1489,Fitness,6000000,2000.0,83200.0,7000000.0,6.72,UK,100.0,500.5,user_1489,Unknown
Influencer_1490,Gaming,9000000,2000.0,83200.0,850000.0,2.36,USA,100.0,500.5,user_1490,Unknown
Influencer_1491,Travel,8000000,2000.0,83200.0,435000.0,8.17,Brazil,100.0,500.5,user_1491,Unknown
Influencer_1492,Fashion,4000000,2000.0,83200.0,786000.0,3.78,South Korea,100.0,500.5,user_1492,Unknown
Influencer_1493,Tech,3000000,2000.0,83200.0,6000000.0,10.66,USA,100.0,500.5,user_1493,Unknown
Influencer_1494,Travel,6000000,2000.0,83200.0,2000000.0,14.5,South Korea,100.0,500.5,user_1494,Unknown
Influencer_1495,Gaming,5000000,2000.0,83200.0,8000000.0,9.43,Germany,100.0,500.5,user_1495,Unknown
Influencer_1496,Tech,4000000,2000.0,83200.0,871000.0,13.22,India,100.0,500.5,user_1496,Unknown
Influencer_1497,Beauty,2000000,2000.0,83200.0,1000000.0,5.99,Brazil,100.0,500.5,user_1497,Unknown
Influencer_1498,Fashion,239000,2000.0,83200.0,5000000.0,2.07,Brazil,100.0,500.5,user_1498,Unknown
Influencer_1499,Fitness,8000000,2000.0,83200.0,6000000.0,13.06,Brazil,100.0,500.5,user_1499,Unknown
Influencer_1500,Beauty,6000000,2000.0,83200.0,4000000.0,4.21,Japan,100.0,500.5,user_1500,Unknown
